[ID],label,statement,subject(s),speaker,speaker's job title,state info,party affiliation,venue
4127,FALSE,"Says when armed civilians stop mass shootings with guns, an average of 2.5 people die; otherwise, an average of 18 people die.",guns,jim-rubens,Small business owner,New Hampshire,republican,"in an interview at gun shop in Hudson, N.H."
438,FALSE,"Like me, Scott Walker opposed the 1998 transportation bill and the $9 billion of wasteful spending.","federal-budget,message-machine,taxes",jim-sensenbrenner,Member of Congress,Wisconsin,republican,a radio ad for the Scott Walker gubernatorial campaign
1373,FALSE,President Barack Obamas budget threatens national security by proposing an Army of fewer personnel than we had before Pearl Harbor.,"federal-budget,military",jim-sensenbrenner,Member of Congress,Wisconsin,republican,a town-hall meeting
3559,FALSE,One of the biggest polluters in our country is the Milwaukee Metropolitan Sewerage District.,environment,jim-sensenbrenner,Member of Congress,Wisconsin,republican,a discussion at a town hall meeting
3240,TRUE,We have the highest corporate tax rate in the world. Its 35 percent.,"corporations,jobs,taxes",jim-sensenbrenner,Member of Congress,Wisconsin,republican,an interview
856,FALSE,75 percent of the (air traffic control) towers the Obama Administration is closing are located in Republican Congressional Districts.,"federal-budget,transportation",jim-sensenbrenner,Member of Congress,Wisconsin,republican,a press release
253,TRUE,Ive done more impeachments than anybody else in the history of the country.,"congressional-rules,criminal-justice,history,job-accomplishments",jim-sensenbrenner,Member of Congress,Wisconsin,republican,a House Judiciary Committee hearing
491,FALSE,Austin is burdened by the fastest-growing tax increases of any major city in the nation.,"city-budget,city-government,taxes",jim-skaggs,"Treasurer, Citizens Against Rail Taxes",Texas,none,as quoted in a news story
421,FALSE,Wisconsin was literally broke when Republicans took office in January 2011.,state-budget,jim-steineke,State Assembly representative,Wisconsin,republican,a tweet
3602,FALSE,Says he led the effort to build a new (University of Wisconsin-Milwaukee) engineering campus in Wauwatosa.,job-accomplishments,jim-sullivan,"Former State Senator, 5th District",Wisconsin,democrat,a campaign mailer
1094,FALSE,"When the Milwaukee County mental health facility is full, cops sit out there in their squad cars with a mentally ill patient and sometimes spend an entire shift out there doing that.","county-budget,health-care",jim-sullivan,"Former State Senator, 5th District",Wisconsin,democrat,a meeting with Journal Sentinel reporters and editors
1646,TRUE,Says Gary Farmers claim that he received an A from the NRA is an absolute lie.,guns,jim-waldman,state representative,Florida,democrat,a campaign email
52,TRUE,Ronald Reagan raised the national debt 18 times.,deficit,jim-webb,writer,Virginia,democrat,a TV interview.
3121,TRUE,"President Obama budget request for veterans ismore than double the amount in constant dollars appropriated in 1980, when the veterans population was larger by a third.","federal-budget,veterans",jim-webb,writer,Virginia,democrat,an interview.
3548,TRUE,"The U.S. has 5 percent of the worlds population, 25 percent of the worlds known prison population.",criminal-justice,jim-webb,writer,Virginia,democrat,a conference.
3149,TRUE,"Ohio is losing over 700 family farms a year, some of them just to pay the inheritance tax.","agriculture,economy,taxes",jim-zehringer,Ohio director of agriculture,Ohio,republican,a news conference
435,TRUE,Says President John F. Kennedy released a star Green Bay Packer from military reserve duty so that he could play in the 1961 NFL Championship Game.,"history,military,sports",j-jacobs,nan,nan,journalist,an interview
1220,TRUE,Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a pre-existing condition.,health-care,j-james-rohack,president of the American Medical Association,Texas,none,Fox News Sunday
1160,FALSE,"In the primary election, a right-wing group spent more than $100,000,000 to support Supreme Court Justice Rebecca Bradley.",campaign-finance,joanne-kloppenburg,State Appeals Court judge,Wisconsin,none,a website posting
58,TRUE,Texas is the state that has now gone the longest without electing a Democrat statewide.,"elections,history",joaquin-castro,attorney,Texas,democrat,a panel at the Texas Tribune Festival.
1069,TRUE,"With only 67 bills or so passed into law, 2013 was the least productive year in congressional history since weve been keeping record.","bipartisanship,congress,history",joaquin-castro,attorney,Texas,democrat,an interview with the McAllen Monitor
2469,TRUE,"In the past year alone, Ohio businesses have created more jobs than almost every other state in the country.","economy,jobs",jobs-ohio,State job creation organization,Ohio,none,a television ad
733,FALSE,Hidden in the healthcare.gov code is language that means users waive any reasonable right to privacy of your personal information.,"health-care,privacy,technology",joe-barton,U.S. Representative,Texas,republican,a Fox News interview
2762,TRUE,"Democrats have said that ""even one hearing (on the stimulus bill) would be one too many, and that we have a single day to approve these five complex propositions that will affect the lives of millions.""","economy,stimulus",joe-barton,U.S. Representative,Texas,republican,a statement at a committee meeting.
1584,FALSE,Says U.S. Rep. Paul Ryans budget proposal eliminates Medicare in 10 years.,"federal-budget,medicare",joe-biden,U.S. senator,Delaware,democrat,remarks at a campaign fundraiser
1039,FALSE,On whether he wants to be vice president.,elections,joe-biden,U.S. senator,Delaware,democrat,nan
2611,TRUE,I never called for a partition of Iraq.,"iraq,abc-news-week",joe-biden,U.S. senator,Delaware,democrat,"ABC's ""This Week"""
304,FALSE,General Motors is the largest corporation in the world again.,"corporations,economy",joe-biden,U.S. senator,Delaware,democrat,a “Face the Nation” interview
3503,FALSE,Barack Obama hasn't passed any (bills).,job-accomplishments,joe-biden,U.S. senator,Delaware,democrat,"a campaign event in Ames, Iowa"
1341,TRUE,McCain voted 19 times against a minimum-wage increase.,federal-budget,joe-biden,U.S. senator,Delaware,democrat,a speech at the Democratic National Convention in Denver
1027,TRUE,"With one stroke of his pen, President Bush has denied health insurance to 3.8 million kids who were due to get it under this bipartisan expansion of the Children's Health Insurance Program.",health-care,joe-biden,U.S. senator,Delaware,democrat,nan
3509,TRUE,"When Pakistan erupted in crisis, I spoke to Musharraf before Bush did.",foreign-policy,joe-biden,U.S. senator,Delaware,democrat,a TV ad
579,TRUE,"You know we can't just pull out now... The truth of the matter is: If we started today, it would take one year, one year to get 160,000 troops physically out of Iraq, logistically.",iraq,joe-biden,U.S. senator,Delaware,democrat,"CNN/YouTube debate in Charleston, S.C."
2678,FALSE,As long as I have served . . . This is the first time every single solitary decision has required 60 senators.,"bipartisanship,government-efficiency",joe-biden,U.S. senator,Delaware,democrat,a fundraiser in Florida
654,FALSE,"When we took office, let me remind you, there was virtually no international pressure on Iran.",foreign-policy,joe-biden,U.S. senator,Delaware,democrat,a speech
4041,TRUE,Theres not one Democrat who endorses the Romney-Ryan Medicare plan.,"bipartisanship,debates,medicare",joe-biden,U.S. senator,Delaware,democrat,"a debate in Danville, Ky."
1315,FALSE,"There are 300,000 babies born deformed every year in this country because of women who are alcoholics while they're carrying those children to term.",health-care,joe-biden,U.S. senator,Delaware,democrat,"Hanover, N.H."
2275,FALSE,Says Donald Trump is going to go out and carpet bomb the Middle East.,"foreign-policy,human-rights,iraq,military,terrorism",joe-biden,U.S. senator,Delaware,democrat,an appearance on MSNBC
4171,TRUE,There have been three people tried and convicted by the last administration in military courts. Two are walking the street right now.,"crime,homeland-security,legal-issues,military,terrorism",joe-biden,U.S. senator,Delaware,democrat,"an interview on ""Face the Nation"""
3658,TRUE,"Says McCain once said that on ""the most important issues of our day, I've been totally in agreement and support of President Bush.""",bush-administration,joe-biden,U.S. senator,Delaware,democrat,"a speech in Springfield, Ill."
1378,TRUE,John McCain voted against funding the troops because of . . . a timeline in it to draw down American troops.,iraq,joe-biden,U.S. senator,Delaware,democrat,"a debate in St. Louis, Mo."
3474,FALSE,John doesn't have a record in the Senate. John's only passed four bills. They're all about post offices.,job-accomplishments,joe-biden,U.S. senator,Delaware,democrat,"a campaign event in Ames, Iowa"
4132,TRUE,"The median income of a middle class family went down $2,100 from 2001 to 2007.","income,new-hampshire-2012",joe-biden,U.S. senator,Delaware,democrat,speaking at New Hampshire’s Plymouth State University
4006,FALSE,"In the 1990s, the Biden Crime Bill added 100,000 cops to America's streets. As a result, murder and violent crime rates went down eight years in a row.",crime,joe-biden,U.S. senator,Delaware,democrat,statement on Web site
3533,FALSE,"In the United States alone we lose more than 3,000 people a day to cancer.","health-care,public-health,science",joe-biden,U.S. senator,Delaware,democrat,a speech at the Vatican
1414,TRUE,"Since Newtown, more people have died at the end of a gun than we have lost in Afghanistan.",guns,joe-biden,U.S. senator,Delaware,democrat,a tweet from Barack Obama's Twitter feed
